"trap_year","trapped_date","tmp_fish_id","current_location","final_location","finalize","verify","follow-up","is_import","facility","trap","trap_is_offsite","trapping_session_name","target_species","target_run","trapping_session_commnets","fish_id","count","species","run","sex","origin","origin_expression","origin_description","origin_creator","origin_creation_date","living_status","length","age_designation","age_calculated","age_criteria_start_length","age_criteria_end_length","age_criteria_start_date","age_criteria_end_date","moved_to_facility","moved_to","moved_to_location_type","moved_to_is_offsite","offsite_owner_facility","offsite_location_latitude","offsite_location_longitude","offsite_location_description","disposition","release_site","release_site_latitude","release_site_longitude","purpose","existing_marks","existing_marks_quantity","applied_marks","applied_marks_quantity","existing_tags","applied_tags","existing_cwt","existing_cwt_value","applied_cwt","applied_cwt_value","existing_pit","applied_pit","samples","conditions","recap","injected","weight","notes","group_notes","import_custom","weir","stream","release_up","release_dwn","marked","recapped","JulianDate","MonthDay"
2021,2021-07-06,"269653",NA,NA,"False","False","False","False","NPT GRSME Program","Lostine River Weir","False","Session - 07/06/2021 Lostine River Weir 8:00 AM PST","Chinook","Summer","55.4","8",1,"Chinook","Spring","Male","Hatchery","Existing Adipose Clipped [Mark AD]  or Existing Coded Wire Tag [Tag CWT]","Hatchery","Default","2017-05-17T00:00:00","Alive",575,"Jack/Jill","True","401","630","2021-01-01T00:00:00","2021-12-31T00:00:00","NPT GRSME Program","Wallowa Fish Hatchery","Transfer","False",NA,NA,NA,NA,"Shipped",NA,NA,NA,"Outside FINS Facility","AD","1"," ROP","1","None",NA,NA,NA,NA,NA,NA,NA,"GEN 2021-LWR-CHS-302",NA,FALSE,"False",NA,"Recycle",NA,NA,"Lostine River Weir","Lostine River",FALSE,FALSE,FALSE,FALSE,187,"07/06"
